,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,date_recorded_year,date_recorded_month,date_recorded_day,date_recorded_weekday,amount_per_man,age,date_recorded_year_date_recorded_month_0_fq,date_recorded_year_date_recorded_month_1_fq,date_recorded_year_date_recorded_month_2_fq,basin_0_fq,basin_1_fq,basin_2_fq,lga_0_fq,lga_1_fq,lga_2_fq,extraction_type_class_0_fq,extraction_type_class_1_fq,extraction_type_class_2_fq,region_0_fq,region_1_fq,region_2_fq,management_0_fq,management_1_fq,management_2_fq,ward_0_fq,ward_1_fq,ward_2_fq,scheme_name_0_fq,scheme_name_1_fq,scheme_name_2_fq,region_code_0_fq,region_code_1_fq,region_code_2_fq,extraction_type_0_fq,extraction_type_1_fq,extraction_type_2_fq,construction_year_0_fq,construction_year_1_fq,construction_year_2_fq,date_recorded_year_0_fq,date_recorded_year_1_fq,date_recorded_year_2_fq,date_recorded_month_0_fq,date_recorded_month_1_fq,date_recorded_month_2_fq
34467,0.0,2011-02-25,Mdc,1697,DWE,35.30775131,-8.15589805,none,0,Rufiji,U,Iringa,11,2,Mufindi,Isalavanu,0,True,VWC,Mad,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,2011,2,25,4,,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39129,2000.0,2013-01-29,Tcrs,1472,TCRS,34.77892325,-4.37497753,Mtambala,0,Internal,Kulusi,Singida,13,1,Iramba,Ilunda,225,True,VWC,Unknown,True,1998,afridev,afridev,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,2013,1,29,1,8.88888888888889,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51609,0.0,2011-07-26,World Vision,0,DWE,31.82507294,-1.10977865,Nyabala,0,Lake Victoria,Bushogo,Kagera,18,2,Bukoba Rural,Kishanje,0,True,VWC,Unknown,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,improved spring,improved spring,2011,7,26,1,,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19052,1000.0,2011-12-03,Hw/rc,2154,HW/RC,34.49871831,-9.30208542,Amina Mbwiro,0,Lake Nyasa,Indulama,Iringa,11,4,Njombe,Igosi,150,True,VWC,Igosi,True,1998,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,2011,12,3,5,6.666666666666667,13,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2810,0.0,2013-02-14,Rwsso,0,DWE,0.0,-2e-08,Mkuyuni,0,Lake Victoria,Bupandagila Kati,Shinyanga,17,1,Bariadi,Somanda,0,Unknown,WUG,Unknown,False,0,swn 80,swn 80,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,2013,2,14,3,,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24323,0.0,2011-07-27,Quickwi,0,IDARA,32.99812532,-2.6853925,Kwa Zabl,0,Lake Victoria,Isesabudaga,Mwanza,19,7,Missungwi,Usagara,0,True,VWC,Unknown,True,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,2011,7,27,2,,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15061,0.0,2013-02-04,Hesawa,1500,Hesawa,34.41744824,-1.80009138,Kwa Tokyo,0,Lake Victoria,Nyamoso,Mara,20,2,Serengeti,Nyamatare,200,False,Other,Unknown,Unknown,2000,afridev,afridev,handpump,other,other,never pay,never pay,salty,salty,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,2013,2,4,0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4198,50.0,2013-03-21,0,13,0,39.21459417,-6.90197422,Kwa Naida,0,Wami / Ruvu,Mtaa Wa Kitunda Kati,Dar es Salaam,7,2,Ilala,Kitunda,150,Unknown,WUG,K,False,2000,submersible,submersible,submersible,wug,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,2013,3,21,3,0.3333333333333333,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32457,0.0,2013-01-29,Government Of Tanzania,1407,DWE,30.70557607,-3.57274478,Kwa Abdalla,0,Lake Tanganyika,Nabuhima Msikitini,Kigoma,16,1,Kibondo,Kibondo Urban,400,True,VWC,Unknown,False,2011,nira/tanira,nira/tanira,handpump,vwc,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,2013,1,29,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13899,0.0,2013-01-21,Government Of Tanzania,1568,GOVERNMENT,34.82768584,-4.82453261,Kwa Shabani Satto,0,Internal,Nambalo,Singida,13,4,Singida Urban,Unyambwa,132,True,WUG,Unknown,True,1994,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,2013,1,21,0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52731,0.0,2011-07-11,Private Individual,0,VWC,30.64997932,-2.52499506,Celestine Philimoni,0,Lake Victoria,Nyabinsinda,Kagera,18,30,Ngara,Kibimba,0,True,VWC,Kabakene spring source,False,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,2011,7,11,0,,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17318,50.0,2011-03-16,Private Individual,168,WU,38.36297783,-6.63326632,Samata,0,Wami / Ruvu,Mgudeni,Pwani,6,1,Bagamoyo,Chalinze,24,False,WUA,Chalinze wate,True,2004,ksb,submersible,submersible,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,2011,3,16,2,2.0833333333333335,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40329,0.0,2011-03-14,Tardo,1799,Tardo,38.27910515,-4.6370368,Malindijuu Primary School,15,Pangani,Kimara,Tanga,4,1,Lushoto,Malindi,1,True,VWC,Kiboelo forest,True,1985,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,2011,3,14,0,0.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37316,500.0,2011-03-07,Irish Ai,383,DWE,35.77956627,-8.86913897,Kwamatimbwi,0,Rufiji,Mwalige,Morogoro,5,3,Kilombero,Mlimba,150,True,Unknown,Unknown,True,1997,nira/tanira,nira/tanira,handpump,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,2011,3,7,0,3.3333333333333335,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49308,500.0,2011-03-31,Dhv,241,DWE,36.95896207,-7.76511473,Kwaamanzi,0,Rufiji,Miwangani A,Morogoro,5,3,Kilombero,Sanje,300,True,Unknown,Unknown,True,1997,swn 80,swn 80,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,2011,3,31,3,1.6666666666666667,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13689,0.0,2011-08-09,Hifab,0,Hesawa,33.57043721,-2.83465931,Kisesa,0,Lake Victoria,Kisesa,Mwanza,19,4,Kwimba,Maligisu,0,True,VWC,Unknown,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,other,other,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,2011,8,9,1,,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57911,5.0,2013-03-13,Germany Republi,1264,CES,37.20253466,-3.24700718,Kwa Amana Kimaro,0,Pangani,Ngira,Kilimanjaro,3,5,Hai,Masama Mashariki,100,True,Water Board,Uroki-Bomang'ombe water sup,True,1999,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,2013,3,13,2,0.05,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17762,300.0,2013-01-26,Tasaf,13,TASAF,39.66682217,-10.16895325,Namunda Tasaf,0,Ruvuma / Southern Coast,Shuleni,Lindi,80,23,Lindi Rural,Mnolela,1,False,Parastatal,TASAF Water Supply,False,1979,gravity,gravity,gravity,parastatal,parastatal,pay per bucket,per bucket,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,2013,1,26,5,300.0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26107,0.0,2011-03-16,Government Of Tanzania,0,Gover,36.53734644,-6.24801976,Kwa Mlongwa,0,Wami / Ruvu,Unknown,Dodoma,1,3,Kongwa,Sagara,0,True,VWC,Saga,False,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,2011,3,16,2,,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5501,33.0,2013-11-03,Ces(gmbh),722,DWE,37.39780547,-3.43626163,Kwa Neema Pauli,0,Pangani,Lembeni,Kilimanjaro,3,4,Moshi Rural,Kahe,175,True,Water Board,Kirua kahe pumping water trust,True,2008,submersible,submersible,submersible,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,2013,11,3,6,0.18857142857142858,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37586,50.0,2013-02-26,Government Of Tanzania,1334,DWE,37.20490989,-4.46089382,Kwa Kasimu,0,Pangani,Madukani,Manyara,21,4,Simanjiro,Orkesumet,200,True,Water authority,Orkesumeti pipe scheme,True,2012,submersible,submersible,submersible,water authority,commercial,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,2013,2,26,1,0.25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53739,0.0,2011-03-22,Is,287,Is,37.03484608,-7.65379219,Kwa Kisingura,0,Rufiji,Kinepa,Morogoro,5,1,Kilosa,Ruhembe,230,True,VWC,Unknown,True,2009,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,2011,3,22,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26036,1000.0,2011-03-23,Tasaf,507,TASAF,37.71980455,-6.81044536,Kwa Philipo,0,Wami / Ruvu,Bigwa Barabarani,Morogoro,5,5,Morogoro Urban,Bigwa,85,True,VWC,Mabilu W,True,2008,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,2011,3,23,2,11.764705882352942,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53724,0.0,2011-07-26,Government Of Tanzania,0,central government,33.86733148,-9.47130539,Kwa Mwandupe,0,Lake Nyasa,Ikulu,Mbeya,12,3,Kyela,Ikama,0,True,Water authority,Kanga water supplied scheme,True,0,gravity,gravity,gravity,water authority,commercial,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,2011,7,26,1,,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41638,500.0,2011-05-04,Wua,1809,WUA,34.60821337,-9.16297002,Kwa Elidia Chungu,0,Rufiji,Ibumila,Iringa,11,4,Njombe,Imalinyi,55,True,WUA,imalinyi water supply schem,True,1993,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,2011,5,4,2,9.090909090909092,18,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45615,20.0,2011-04-17,Dh,0,DH,37.36932461,-6.3727824,Kwa Silvesta,0,Wami / Ruvu,Bwawani,Morogoro,5,1,Kilosa,Magole,300,True,VWC,Ma,True,1984,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,2011,4,17,6,0.06666666666666667,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28122,0.0,2013-01-25,Dwsp,0,DWE,0.0,-2e-08,Ihumilo,0,Lake Victoria,Ikungulipu,Shinyanga,17,1,Bariadi,Nkoma,0,True,WUG,Unknown,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,2013,1,25,4,,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25589,0.0,2012-11-13,Government Of Tanzania,0,Central government,33.1317179,-5.11646967,Sokoni,0,Lake Tanganyika,Majengo,Tabora,14,3,Uyui,Igalula,0,True,VWC,Kigwa B water supply,True,0,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,2012,11,13,1,,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19628,0.0,2013-02-25,Government Of Tanzania,962,DWE,37.41595058,-3.33990713,Kwa Kimambo,0,Pangani,Kiwalaa,Kilimanjaro,3,4,Moshi Rural,Kimochi,120,True,VWC,Komaka mandaka,True,1974,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,2013,2,25,0,0.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14102,50.0,2011-03-22,Private Individual,-9,Da,38.93786983,-6.5111731,Kilola,0,Wami / Ruvu,Kiromo B,Pwani,6,1,Bagamoyo,Kiromo,20,True,Company,Bagamoyo wate,True,2010,ksb,submersible,submersible,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,2011,3,22,1,2.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19738,200.0,2011-03-27,Rc Churc,924,DWE,36.72649682,-8.67820748,Dishi,0,Rufiji,Kisiwani,Morogoro,5,4,Ulanga,Isongo,60,True,WUA,Uponera,True,2000,gravity,gravity,gravity,wug,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,2011,3,27,6,3.3333333333333335,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355,6.0,2013-07-03,Ces (gmbh),1272,DWE,37.48402722,-3.33390627,Kwa Fausta Msoma,0,Pangani,Kileuwo Kati,Kilimanjaro,3,4,Moshi Rural,Kurua Vunjo Mashariki,20,True,Water Board,Kirua kahe gravity water supply trust,True,2008,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,2013,7,3,2,0.3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31245,500.0,2011-03-22,Ir,309,Ir,36.99398409,-7.59955195,Sagamanoti,0,Rufiji,Kisiwani,Morogoro,5,1,Kilosa,Kidodi,120,True,VWC,Unknown,True,0,swn 80,swn 80,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,2011,3,22,1,4.166666666666667,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14835,5.0,2013-03-13,Private Individual,1483,Dmdd,35.56498298,-3.3502697999999995,Damiano Mchuno,0,Internal,Ng'Ambo,Arusha,24,30,Karatu,Oldeani,100,True,VWC,Gyewasu,True,2002,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,2013,3,13,2,0.05,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52970,300.0,2011-03-14,Msabi,270,Msabi,36.38305672,-8.18674076,School,0,Rufiji,Idandu,Morogoro,5,3,Kilombero,Idete,420,True,Unknown,Unknown,True,2010,other - rope pump,rope pump,rope pump,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,2011,3,14,0,0.7142857142857143,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4270,0.0,2013-03-15,Lawatefuka Water Supply,1554,Lawatefuka water sup,37.1055394,-3.15138096,Kwa Herieth W Kileo,0,Pangani,Nshere,Kilimanjaro,3,7,Siha,Siha Kaskazini,1,True,Water Board,BL Nshere Juu,True,2009,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,2013,3,15,4,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28755,0.0,2011-07-06,Kaemp,0,DWE,31.42443077,-1.24953269,Kwasimon,0,Lake Victoria,Nyakeru,Kagera,18,7,Misenyi,Bugorora,0,True,VWC,Unknown,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,2011,7,6,2,,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8410,0.0,2011-03-29,World Bank,0,DWE,35.42313486,-5.22128888,Singida-Road,0,Internal,Singida-Road,Dodoma,1,1,Kondoa,Kwamtoro,0,True,VWC,Tumb,False,0,cemo,other motorpump,motorpump,vwc,user-group,pay per bucket,per bucket,salty abandoned,salty,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,2011,3,29,1,,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
